KETERANGAN,TANGGAL,URAIAN,NO_BUKTI,QRIS BNI,DBT_BANK_BPR_SOREANG,DBT_BANK_BJB,piutang,kantin,photocopy,OPERASIONAL PC,BINGKISAN,PEMBELIAN_B_POKOK,PEMBELIAN B SANDANG,PEMBAYARAN B POKOK,PEMBAYARAN RELASI B SANDANG,RETUR_PENJ_ B_ POKOK,RETUR_PENJ_B_SANDANG,BIAYA_KIRIM,BIAYA_TELP_ DAN_INTERNET,BIAYA_KEMASAN,BIAYA MATEREI,BIAYA RISIKO,BIAYA ATK,PEMELIHARAAN ,BIAYA PERLENGKAPAN,B IAYA OPERASIONAL,B TRANSPORTASI,B PENYUSUTAN AK TETAP,BIAYA ADM BANK,SETORAN JASA UPU,BIAYA LAIN-LAIN,VOUCHER,HUTANG TOKO,Column213,Column214,Column215,Column216,Column217,Column218,Column219,Column220,Column221,Column222,Column223,Column224,Column225,Column226,Column227,Column228,Column229,Column230,Column231,Column232,Column233,Column234,Column235,Column236,Column237,Column238,Column239,Column240,Column241,Column242,Column243,Column244,Column245,Column246,Column247,Column248,Column249,Column250,Column251,Column252,Column253,Column254,Column255,Column256,Column257,Column258,Column259,Column260,Column261,Column262,Column263,Column264,Column265,Column266,Column267,Column268,Column269,Column270,Column271,Column272,Column273,Column275, KREDIT_KAS ,BULAN,Column1
,30-Dec-22, operasional photocopy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  -   ,,
,11-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  462,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  462,000.00 ", maret ,
,11-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  77,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  77,500.00 ", maret ,
,11-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  651,000 ",,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  651,000.00 ", maret ,
,11-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  171,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  171,500.00 ", maret ,
,12-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  355,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  355,000.00 ", maret ,
,12-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,"  1,100,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,100,000.00 ", maret ,
,12-Mar-25, PEMBELIAN BARANG ,,,,"  205,000 ",,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  205,000.00 ", maret ,
,13-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  335,500 ",,,,,,,,,,,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  335,500.00 ", maret ,
,13-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  503,500 ",  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  503,500.00 ", maret ,
,13-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  897,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  897,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  2,075,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  2,075,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,"  1,120,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,120,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  2,705,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  2,705,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  479,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  479,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  201,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  201,800.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  462,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  462,100.00 ", maret ,
,14-Mar-25, VOUCHER ,,,,,,,,,,"  132,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  132,400.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,"  102,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  102,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,"  942,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  942,200.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  179,750 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  179,750.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  950,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  950,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  204,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  204,500.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  704,000 ",,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  704,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  48,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  48,500.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  691,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  691,200.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  276,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  276,000.00 ", maret ,
,14-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  120,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  120,000.00 ", maret ,
,17-Mar-25, VOUCHER ,,,,,,,,,,"  2,033,500 ",,,,,,,,,,,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  2,033,500.00 ", maret ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  400,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  400,000.00 ", maret ,
,17-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  223,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  223,400.00 ", maret ,
,17-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,  - ,"  270,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  270,000.00 ", maret ,
,17-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,,"  225,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  225,000.00 ", maret ,
,17-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,050,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,050,000.00 ", maret ,
,17-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  115,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  115,500.00 ", maret ,
,18-Mar-25, VOUCHER ,,,,,,,,,,,,"  328,000 ",,,,,,,,,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328,000.00 ", maret ,
,18-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  480,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  480,000.00 ", maret ,
,18-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  254,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  254,000.00 ", maret ,
,18-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  963,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  963,000.00 ", maret ,
,18-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  202,000 ",,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  202,000.00 ", maret ,
,18-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  132,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  132,500.00 ", maret ,
,18-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  500,000 ",,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  500,000.00 ", maret ,
,18-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  -   , maret ,
,19-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  653,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  653,400.00 ", maret ,
,19-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  2,462,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  2,462,500.00 ", maret ,
,19-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,"  200,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200,000.00 ", maret ,
,19-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,,"  96,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  96,000.00 ", maret ,
,19-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  222,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  222,600.00 ", maret ,
,19-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  725,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  725,000.00 ", maret ,
,19-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  1,837,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,837,000.00 ", maret ,
,20-Mar-25, VOUCHER ,,,,,,,,,,,"  1,799,000 ",,,,,,,,,,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,799,000.00 ", maret ,
,20-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,"  1,799,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,799,000.00 ", maret ,
,21-Mar-25, VOUCHER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  650,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  650,000.00 ", maret ,
,21-Mar-25,vOUCHER,,,,,,,,,,,,,"  342,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  342,000.00 ", maret ,
,21-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,"  1,175,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,175,000.00 ", maret ,
,21-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  346,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  346,500.00 ", maret ,
,21-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  631,000 ",,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  631,000.00 ", maret ,
,21-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  4,456,800 ",,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  4,456,800.00 ", maret ,
,21-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,"  184,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  184,400.00 ", maret ,
,21-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,  - ,,,,,,,,,,,,,,,,,,"  400,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  400,000.00 ", maret ,
,21-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  378,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  378,600.00 ", maret ,
,21-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  963,500 ",  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  963,500.00 ", maret ,
,24-Mar-25, VOUCHER ,,,,,,,,,,"  1,675,000 ",,,,,,,,,,,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,675,000.00 ", maret ,
,24-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  3,457,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  3,457,500.00 ", maret ,
,24-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  450,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  450,000.00 ", maret ,
,24-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,"  370,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  370,000.00 ", maret ,
,24-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  334,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  334,000.00 ", maret ,
,24-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,"  488,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  488,500.00 ", maret ,
,25-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300,000.00 ", maret ,
,25-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,  - ,,"  261,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261,000.00 ", maret ,
,25-Mar-25, VOUCHER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  500,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  500,000.00 ", maret ,
,26-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,,,,"  75,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  75,000.00 ", maret ,
,26-Mar-25, PEMBELIAN BARANG ,,,,,,,,,,"  2,106,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  2,106,500.00 ", maret ,
,27-Mar-25, PEMBELIAN BARANG ,,,,,,,,,"  4,500,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  4,500,000.00 ", maret ,
,27-Mar-25, PEMBELIAN BARANG ,,,,,,,,,"  4,000,000 ",,,,,,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  4,000,000.00 ", maret ,
,27-Mar-25,,,,,,,,,,,,,,,,,,,,,,,,,"  300,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300,000.00 ", maret ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  -   ,,
,8-Apr-25, NIAGA NUSA ,,,,,,,,,,,,"  2,018,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  2,018,500.00 ", APRIL ,
,8-Apr-25, NOTA NAGAYO ,,,,,,,,,,"  120,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  120,000.00 ", APRIL ,
,8-Apr-25, NOTA SOSRO ,,,,,,,,,,"  120,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  120,000.00 ", APRIL ,
,8-Apr-25, RELASI BASRENG ,,,,,,,,,,,,,"  126,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  126,000.00 ", APRIL ,
,8-Apr-25, ERATEL ,,,,,,,,,  - ,"  148,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  148,700.00 ", APRIL ,
,8-Apr-25, JASA UPU ,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  3,500,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  3,500,000.00 ", APRIL ,
,8-Apr-25, JASA PHOTOCOPY ,,,,,,,"  463,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  463,000.00 ", APRIL ,
,8-Apr-25, JASA KANTIN ,,,,,,"  250,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  250,000.00 ", APRIL ,
,8-Apr-25, TUA SOREANG ,,,,,,,,,,"  780,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  780,000.00 ", APRIL ,
,8-Apr-25, CEMERLANG ,,,,,,,,,,"  1,935,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,935,000.00 ", APRIL ,
,8-Apr-25, TK 113 ,,,,,,,,,,"  1,234,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,234,000.00 ", APRIL ,
,9-Apr-25, VOUCHER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  400,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  400,000.00 ", APRIL ,
,,,,,,,,,,,,"  2,565,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  2,565,000.00 ", APRIL ,
,,,,,,,,,,,,,,"  667,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  667,000.00 ", APRIL ,
,,,,,,,,,,,,"  427,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  427,000.00 ", APRIL ,
,,,,,,,,,,,,,,"  59,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  59,500.00 ", APRIL ,
,,,,,,,,,,,,"  1,533,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  1,533,500.00 ", APRIL ,
,,,,,,,,,,,,"  772,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  772,000.00 ", APRIL ,
,,,,,,,,,,,,"  550,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  550,600.00 ", APRIL ,
,10-Apr-25, VOUCHER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  500,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  500,000.00 ", APRIL ,
